EHASTRA_EH_NUMMER,Heftjahr,Heftnummer,Period,Bezug_MBR,Verkauf_MBR,Remission_MBR,Bezug,Verkauf,Remission,Klasse,SBC,XYZ,Laenge,Zensierungsquote,Zensierungsgrad,Zensiert,Entgangener Verkauf,Steigung,Magazine,N1_Demand,N2_Demand,N3_Demand,EM_Demand,PD_Demand,Nahmias_Demand,Conrad_Demand,Bayesian_Demand,Bayesian_Q,Baseline_Demand
EHB0023505,2023,47,2023-047,8.0,7.0,1.0,7.0,7.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,0.0,0.0085,B,5.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0
EHD0015991,2023,47,2023-047,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2023,47,2023-047,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2023,48,2023-048,6.0,3.0,3.0,6.0,3.0,3.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0
EHB0019622,2023,48,2023-048,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2023,48,2023-048,7.0,4.0,3.0,7.0,4.0,3.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,4.0
EHD0015991,2023,48,2023-048,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2023,48,2023-048,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2023,49,2023-049,7.0,2.0,5.0,7.0,2.0,5.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0
EHB0019622,2023,49,2023-049,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2023,49,2023-049,8.0,5.0,3.0,5.0,5.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,0.0,0.0085,B,5.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,9.0,5.0
EHD0015991,2023,49,2023-049,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2023,49,2023-049,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2023,50,2023-050,4.0,3.0,1.0,2.0,2.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,1.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,6.0,2.0
EHB0019622,2023,50,2023-050,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2023,50,2023-050,7.0,7.0,0.0,8.0,7.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0
EHD0015991,2023,50,2023-050,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2023,50,2023-050,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2023,51,2023-051,4.0,2.0,2.0,4.0,2.0,2.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0
EHB0019622,2023,51,2023-051,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2023,51,2023-051,8.0,4.0,4.0,4.0,4.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,0.0,0.0085,B,5.0,6.0,6.0,4.0,4.0,4.0,4.0,7.0,9.0,4.0
EHD0015991,2023,51,2023-051,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2023,51,2023-051,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2023,52,2023-052,5.0,3.0,2.0,5.0,3.0,2.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0
EHB0019622,2023,52,2023-052,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2023,52,2023-052,7.0,4.0,3.0,7.0,4.0,3.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,4.0
EHD0015991,2023,52,2023-052,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2023,52,2023-052,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,1,2024-001,4.0,3.0,1.0,3.0,3.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,0.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0
EHB0019622,2024,1,2024-001,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,1,2024-001,7.0,7.0,0.0,8.0,7.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0
EHD0015991,2024,1,2024-001,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,1,2024-001,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,2,2024-002,4.0,3.0,1.0,2.0,2.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,1.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,6.0,2.0
EHB0019622,2024,2,2024-002,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,2,2024-002,7.0,7.0,0.0,8.0,7.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0
EHD0015991,2024,2,2024-002,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,2,2024-002,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,3,2024-003,4.0,4.0,0.0,5.0,4.0,1.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
EHB0019622,2024,3,2024-003,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,3,2024-003,7.0,7.0,0.0,8.0,7.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0
EHD0015991,2024,3,2024-003,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,3,2024-003,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,4,2024-004,4.0,4.0,0.0,5.0,4.0,1.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
EHB0019622,2024,4,2024-004,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,4,2024-004,8.0,8.0,0.0,9.0,8.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0
EHD0015991,2024,4,2024-004,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,4,2024-004,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,5,2024-005,4.0,3.0,1.0,3.0,3.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,0.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0
EHB0019622,2024,5,2024-005,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,5,2024-005,9.0,4.0,5.0,3.0,3.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,1.0,0.0085,B,5.0,6.0,6.0,3.0,3.0,3.0,3.0,6.0,9.0,3.0
EHD0015991,2024,5,2024-005,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,5,2024-005,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,6,2024-006,4.0,3.0,1.0,4.0,3.0,1.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0
EHB0019622,2024,6,2024-006,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,6,2024-006,9.0,3.0,6.0,3.0,3.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,0.0,0.0085,B,5.0,6.0,6.0,3.0,3.0,3.0,3.0,6.0,9.0,3.0
EHD0015991,2024,6,2024-006,6.0,0.0,6.0,6.0,0.0,6.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHG0003391,2024,6,2024-006,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,7,2024-007,8.0,4.0,4.0,4.0,4.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,0.0,0.0085,B,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,4.0
EHB0019622,2024,7,2024-007,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,7,2024-007,12.0,10.0,2.0,12.0,10.0,2.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
EHD0015991,2024,7,2024-007,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,7,2024-007,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,8,2024-008,8.0,5.0,3.0,5.0,5.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,0.0,0.0085,B,3.0,3.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0
EHB0019622,2024,8,2024-008,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,8,2024-008,7.0,7.0,0.0,8.0,7.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0
EHD0015991,2024,8,2024-008,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,8,2024-008,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,9,2024-009,4.0,4.0,0.0,5.0,4.0,1.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
EHB0019622,2024,9,2024-009,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,9,2024-009,8.0,6.0,2.0,8.0,6.0,2.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0
EHD0015991,2024,9,2024-009,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,9,2024-009,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,10,2024-010,4.0,2.0,2.0,1.0,1.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,1.0,0.0085,B,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,6.0,1.0
EHB0019622,2024,10,2024-010,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,10,2024-010,10.0,9.0,1.0,7.0,7.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,2.0,0.0085,B,5.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,7.0
EHD0015991,2024,10,2024-010,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EHG0003391,2024,10,2024-010,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,11,2024-011,6.0,2.0,4.0,1.0,1.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,1.0,0.0085,B,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,6.0,1.0
EHB0019622,2024,11,2024-011,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,11,2024-011,11.0,4.0,7.0,11.0,4.0,7.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,4.0
EHD0015991,2024,11,2024-011,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,11,2024-011,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,12,2024-012,5.0,4.0,1.0,3.0,3.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,1.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0
EHB0019622,2024,12,2024-012,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,12,2024-012,10.0,3.0,7.0,3.0,3.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,0.0,0.0085,B,5.0,6.0,6.0,3.0,3.0,3.0,3.0,6.0,9.0,3.0
EHD0015991,2024,12,2024-012,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,12,2024-012,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,13,2024-013,5.0,3.0,2.0,3.0,3.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,0.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0
EHB0019622,2024,13,2024-013,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,13,2024-013,10.0,2.0,8.0,10.0,2.0,8.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.0
EHD0015991,2024,13,2024-013,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,13,2024-013,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,14,2024-014,4.0,4.0,0.0,5.0,4.0,1.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
EHB0019622,2024,14,2024-014,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,14,2024-014,6.0,6.0,0.0,7.0,6.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0
EHD0015991,2024,14,2024-014,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,14,2024-014,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,15,2024-015,4.0,4.0,0.0,5.0,4.0,1.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
EHB0019622,2024,15,2024-015,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,15,2024-015,8.0,6.0,2.0,8.0,6.0,2.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0
EHD0015991,2024,15,2024-015,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,15,2024-015,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,16,2024-016,4.0,3.0,1.0,4.0,3.0,1.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0
EHB0019622,2024,16,2024-016,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,16,2024-016,7.0,7.0,0.0,8.0,7.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0
EHD0015991,2024,16,2024-016,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,16,2024-016,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,17,2024-017,7.0,3.0,4.0,7.0,3.0,4.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0
EHB0019622,2024,17,2024-017,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,17,2024-017,8.0,3.0,5.0,8.0,3.0,5.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0
EHD0015991,2024,17,2024-017,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,17,2024-017,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,18,2024-018,8.0,2.0,6.0,8.0,2.0,6.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0
EHB0019622,2024,18,2024-018,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,18,2024-018,9.0,5.0,4.0,3.0,3.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,2.0,0.0085,B,5.0,6.0,6.0,3.0,3.0,3.0,3.0,6.0,9.0,3.0
EHD0015991,2024,18,2024-018,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,18,2024-018,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,19,2024-019,7.0,2.0,5.0,1.0,1.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,1.0,0.0085,B,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,6.0,1.0
EHB0019622,2024,19,2024-019,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,19,2024-019,8.0,4.0,4.0,2.0,2.0,0.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,1,2.0,0.0085,B,5.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,9.0,2.0
EHD0015991,2024,19,2024-019,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,19,2024-019,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,20,2024-020,4.0,3.0,1.0,3.0,3.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,0.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0
EHB0019622,2024,20,2024-020,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,20,2024-020,8.0,6.0,2.0,8.0,6.0,2.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0
EHD0015991,2024,20,2024-020,,,,,,,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHG0003391,2024,20,2024-020,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,21,2024-021,4.0,3.0,1.0,3.0,3.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,0.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0
EHB0019622,2024,21,2024-021,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,21,2024-021,7.0,5.0,2.0,7.0,5.0,2.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,5.0
EHD0015991,2024,21,2024-021,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHG0003391,2024,21,2024-021,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,22,2024-022,4.0,4.0,0.0,5.0,4.0,1.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,0,0.0,0.0085,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
EHB0019622,2024,22,2024-022,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHB0023505,2024,22,2024-022,7.0,7.0,0.0,8.0,7.0,1.0,Klasse 5-6,S,X,128,0.3159999999999999,0.4,0,0.0,0.0085,B,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0
EHD0015991,2024,22,2024-022,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 0-1,I,Z,26,0.3159999999999999,0.4,0,0.0,0.0085,B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EHG0003391,2024,22,2024-022,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
EHA0020265,2024,23,2024-023,7.0,4.0,3.0,3.0,3.0,0.0,Klasse 2-3,S,X,132,0.3414999999999999,0.4,1,1.0,0.0085,B,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0
EHB0019622,2024,23,2024-023,,,,,,,Klasse 0-1,I,X,7,0.3159999999999999,0.4,0,,0.0085,B,,,,,,,,,,
